customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00611,Female,0,No,Yes,35,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),52.86,1724.05,Yes
CUST-00612,Female,0,No,No,5,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),39.06,177.3,Yes
CUST-00613,Female,0,No,Yes,20,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,112.86,2207.86,Yes
CUST-00614,Female,0,Yes,Yes,25,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),18.95,470.2,No
CUST-00615,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,77.55,4004.62,No
CUST-00616,Male,1,No,No,38,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),106.82,3709.9,Yes
CUST-00617,Female,0,No,No,32,No,No phone service,DSL,No internet service,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),37.0,1131.69,No
CUST-00618,Male,0,Yes,No,13,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),78.18,993.0,No
CUST-00619,Male,0,No,No,55,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.17,1238.47,No
CUST-00620,Female,0,No,No,20,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,101.09,1969.58,Yes
CUST-00621,Female,0,Yes,No,45,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),45.99,1920.37,No
CUST-00622,Male,0,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,118.85,1617.62,Yes
CUST-00623,Female,1,Yes,No,15,No,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,112.04,1537.57,No
CUST-00624,Male,0,Yes,No,28,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,Yes,One year,No,Mailed check,92.72,2584.61,No
CUST-00625,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),68.68,462.18,Yes
CUST-00626,Male,0,Yes,No,2,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),96.19,187.15,Yes
CUST-00627,Female,0,No,No,18,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),31.32,558.07,No
CUST-00628,Male,0,Yes,No,65,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,49.64,3179.09,No
CUST-00629,Male,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,20.74,401.5,No
CUST-00630,Male,0,No,Yes,45,No,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,83.79,3415.39,No
CUST-00631,Female,0,No,No,12,Yes,No phone service,No,No,No,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),100.16,1192.92,No
CUST-00632,Male,0,Yes,No,32,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),114.52,3657.92,No
CUST-00633,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,No,Electronic check,88.02,336.85,No
CUST-00634,Female,1,No,Yes,26,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Two year,No,Bank transfer (automatic),92.67,2382.53,No
CUST-00635,Female,0,Yes,No,23,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,109.34,2321.64,No
CUST-00636,Male,0,No,No,66,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),113.51,6825.68,No
CUST-00637,Male,0,No,No,62,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,68.11,4011.6,Yes
CUST-00638,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,29.2,1346.49,No
CUST-00639,Female,1,No,No,62,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),65.57,3924.94,Yes
CUST-00640,Female,0,Yes,No,11,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),74.72,792.11,No
CUST-00641,Female,0,No,No,27,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.42,2006.69,Yes
CUST-00642,Female,0,Yes,No,43,No,No,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.91,4764.16,No
CUST-00643,Male,0,No,Yes,42,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),111.59,4658.42,No
CUST-00644,Female,0,No,No,16,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,58.43,853.94,No
CUST-00645,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.57,1121.67,No
CUST-00646,Male,0,No,No,48,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,39.91,1869.57,No
CUST-00647,Male,0,No,Yes,56,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,35.73,1947.42,No
CUST-00648,Female,0,Yes,No,63,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,54.31,3417.86,No
CUST-00649,Male,0,No,Yes,56,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,107.4,5659.07,No
CUST-00650,Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),62.67,4186.8,No
CUST-00651,Female,0,No,No,42,Yes,No phone service,No,Yes,No,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),75.86,2929.21,No
CUST-00652,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,36.28,750.25,No
CUST-00653,Male,0,No,No,26,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,68.27,1684.77,Yes
CUST-00654,Female,0,No,No,57,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),107.11,5625.9,No
CUST-00655,Male,1,No,Yes,36,Yes,No,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,96.89,3455.54,Yes
CUST-00656,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),26.28,127.67,No
CUST-00657,Male,0,Yes,No,64,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),105.93,6293.94,No
CUST-00658,Female,0,Yes,Yes,5,No,No,DSL,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),45.93,209.78,Yes
CUST-00659,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,85.9,3909.36,Yes
CUST-00660,Female,0,No,No,21,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),32.93,665.46,Yes
CUST-00661,Male,0,No,No,24,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,86.81,2047.27,Yes
CUST-00662,Male,1,Yes,No,71,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),21.64,1460.1,No
CUST-00663,Female,0,Yes,No,50,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),79.27,3607.77,Yes
CUST-00664,Male,1,Yes,No,47,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),83.89,3646.85,No
CUST-00665,Male,1,No,No,69,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,42.94,2768.84,No
CUST-00666,Female,0,Yes,Yes,64,Yes,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),113.57,7004.01,No
CUST-00667,Female,1,Yes,No,59,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,22.69,1237.86,No
CUST-00668,Male,0,No,No,45,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),108.95,4527.16,No
CUST-00669,Male,0,No,No,35,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,56.95,1850.97,No
CUST-00670,Male,0,Yes,No,57,Yes,No phone service,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,90.82,4965.8,No
CUST-00671,Female,1,No,No,37,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,84.46,2966.47,No
CUST-00672,Female,1,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,35.16,346.03,No
CUST-00673,Female,0,No,Yes,11,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,50.54,539.15,Yes
CUST-00674,Female,0,Yes,No,41,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,72.03,2854.83,No
CUST-00675,Male,0,Yes,No,38,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),104.34,3629.75,Yes
CUST-00676,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,One year,No,Mailed check,115.4,7314.81,No
CUST-00677,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),20.1,191.15,Yes
CUST-00678,Female,0,No,No,35,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.96,1713.27,Yes
CUST-00679,Female,0,No,No,51,Yes,No phone service,No,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),86.15,4114.22,No
CUST-00680,Female,0,No,Yes,30,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),71.83,1945.04,No
CUST-00681,Male,1,No,Yes,32,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.19,3353.28,Yes
CUST-00682,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.73,215.7,Yes
CUST-00683,Female,0,Yes,Yes,17,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,62.65,1043.85,Yes
CUST-00684,Male,0,No,No,40,Yes,No phone service,DSL,No,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,86.22,3223.29,No
CUST-00685,Female,1,No,No,57,No,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),40.19,2079.81,No
CUST-00686,Female,1,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),92.04,4690.37,Yes
CUST-00687,Male,0,No,Yes,23,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.29,585.49,Yes
CUST-00688,Male,0,No,No,72,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.01,4491.49,No
CUST-00689,Female,0,Yes,No,30,No,No,No,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.98,2379.74,No
CUST-00690,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),45.21,2387.28,No
CUST-00691,Female,0,Yes,No,9,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,25.53,215.31,Yes
CUST-00692,Male,0,No,No,59,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.62,6602.87,No
CUST-00693,Female,0,No,No,1,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No,One year,No,Electronic check,111.21,107.56,Yes
CUST-00694,Female,0,No,No,14,Yes,No,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,112.49,1542.35,Yes
CUST-00695,Female,0,No,No,2,No,No,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,117.81,228.49,No
CUST-00696,Male,0,Yes,No,42,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),36.84,1398.57,No
CUST-00697,Female,0,Yes,No,30,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),34.09,973.56,No
CUST-00698,Female,1,No,Yes,69,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),21.49,1359.17,No
CUST-00699,Male,0,Yes,No,66,Yes,No,No,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,108.97,7170.42,No
CUST-00700,Female,1,Yes,Yes,55,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.78,4824.97,No
CUST-00701,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,82.59,4823.64,No
CUST-00702,Male,0,No,No,14,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.62,1450.03,No
CUST-00703,Female,0,No,No,9,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),76.66,630.23,Yes
CUST-00704,Male,0,No,No,37,Yes,No,No,No,No,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),31.23,1109.4,No
CUST-00705,Male,0,No,No,46,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,36.04,1573.82,Yes
CUST-00706,Female,0,No,No,56,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,31.48,1652.64,No
CUST-00707,Female,0,Yes,Yes,49,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.38,2198.33,No
CUST-00708,Female,0,Yes,No,70,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),56.71,3864.88,No
CUST-00709,Female,0,No,No,14,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,One year,Yes,Electronic check,99.28,1251.74,No
CUST-00710,Male,0,Yes,No,17,No,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,37.51,603.09,No
CUST-00711,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,91.99,88.61,Yes
CUST-00712,Male,0,No,Yes,42,Yes,No phone service,No,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),68.11,2697.77,No
CUST-00713,Female,0,No,No,25,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.97,2737.18,Yes
CUST-00714,Female,0,No,No,70,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),97.21,6653.81,No
CUST-00715,Female,1,Yes,No,37,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),116.83,4030.47,Yes
CUST-00716,Male,0,No,No,41,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.92,1981.99,No
CUST-00717,Female,0,Yes,No,4,Yes,No,No,No,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,30.55,116.7,No
CUST-00718,Female,1,No,No,10,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),69.6,627.73,No
CUST-00719,Female,0,No,No,64,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),30.67,1830.2,No
CUST-00720,Female,0,No,No,33,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),68.23,2195.44,No
CUST-00721,Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),45.53,0.0,Yes
CUST-00722,Female,0,No,Yes,1,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),68.09,65.31,No
CUST-00723,Male,0,No,No,19,Yes,No,No,No,No internet service,Yes,Yes,No internet service,No,One year,No,Mailed check,114.86,2011.6,No
CUST-00724,Male,0,No,Yes,60,No,No,No,Yes,No,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),47.48,2626.59,No
CUST-00725,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),119.33,2292.06,Yes
CUST-00726,Male,0,Yes,No,67,No,No phone service,No,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,41.39,2608.62,Yes
CUST-00727,Male,1,Yes,No,11,No,No,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Credit card (automatic),39.23,396.03,No
CUST-00728,Male,0,No,No,21,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,73.57,1512.12,Yes
CUST-00729,Female,0,Yes,Yes,19,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,One year,Yes,Electronic check,103.89,1816.05,No
